txn_id,network,merchant,txn_date,auth_amount,auth_status,decline_code,clearing_status,clearing_amount,settlement_status,settlement_amount
TXN022870,RuPay,Merchant_Electronics_17,2026-06-17,3746.68,Approved,,Cleared,3746.68,Settled,3746.68
TXN022871,RuPay,Merchant_Hotel_08,2026-05-24,3086.99,Approved,,Cleared,3086.99,Settled,3086.99
TXN022872,Mastercard,Merchant_Electronics_17,2026-05-01,2011.57,Approved,,Cleared,2011.57,Settled,2011.57
TXN022873,Mastercard,Merchant_Electronics_09,2026-06-08,547.25,Approved,,Cleared,547.25,Settled,547.25
TXN022874,RuPay,Merchant_Fuel_05,2026-06-12,1605.93,Approved,,Cleared,1605.93,Settled,1605.93
TXN022875,RuPay,Merchant_Fashion_18,2026-01-07,2932.61,Approved,,Cleared,2932.61,Settled,2932.61
TXN022876,RuPay,Merchant_Grocery_19,2026-04-02,3342.44,Approved,,Cleared,3342.44,Settled,3342.44
TXN022877,Amex,Merchant_Electronics_17,2026-01-27,2704.18,Approved,,Cleared,2704.18,Settled,2704.18
TXN022878,RuPay,Merchant_Hotel_16,2026-06-24,3437.51,Approved,,Cleared,3437.51,Settled,3437.51
TXN022879,Visa,Merchant_Travel_04,2026-01-22,2055.61,Approved,,Cleared,2055.61,Settled,2055.61
TXN022880,Amex,Merchant_Travel_20,2026-03-16,1610.42,Approved,,Cleared,1610.42,Settled,1610.42
TXN022881,Amex,Merchant_Pharmacy_14,2026-04-24,3869.33,Approved,,Cleared,3869.33,Settled,3869.33
TXN022882,Mastercard,Merchant_Travel_20,2026-02-15,747.5,Approved,,Cleared,747.5,Settled,747.5
TXN022883,Mastercard,Merchant_Grocery_11,2026-03-05,4288.59,Declined,54,,,,
TXN022884,Visa,Merchant_Electronics_17,2026-03-14,3467.64,Approved,,Cleared,3467.64,Settled,3467.64
TXN022885,RuPay,Merchant_Restaurant_07,2026-01-02,2650.42,Approved,,Cleared,2650.42,Settled,2650.42
TXN022886,Amex,Merchant_Fashion_10,2026-02-09,669.03,Approved,,Cleared,669.03,Settled,669.03
TXN022887,Mastercard,Merchant_Hotel_08,2026-01-09,4027.69,Approved,,Cleared,4027.69,Settled,4027.69
TXN022888,Mastercard,Merchant_Fuel_13,2026-01-16,2454.0,Approved,,Not Cleared,,,
TXN022889,Amex,Merchant_Fashion_18,2026-06-01,155.81,Declined,54,,,,
TXN022890,Amex,Merchant_Travel_12,2026-04-18,1084.58,Approved,,Cleared,1084.58,Settled,1084.58
TXN022891,Visa,Merchant_Fashion_10,2026-01-18,1096.64,Approved,,Cleared,1096.64,Settled,1096.64
TXN022892,Visa,Merchant_Fashion_10,2026-05-05,373.62,Approved,,Cleared,373.62,Settled,373.62
TXN022893,Visa,Merchant_Hotel_16,2026-01-17,695.41,Declined,51,,,,
TXN022894,Mastercard,Merchant_Grocery_19,2026-03-18,1836.73,Approved,,Cleared,1836.73,Settled,1836.73
TXN022895,Visa,Merchant_Grocery_19,2026-04-06,59.9,Approved,,Cleared,59.9,Settled,59.9
TXN022896,Mastercard,Merchant_Fuel_05,2026-02-23,4950.61,Approved,,Cleared,4950.61,Settled,4950.61
TXN022897,Amex,Merchant_Fashion_10,2026-03-26,1397.58,Approved,,Cleared,1397.58,Settled,1397.58
TXN022898,RuPay,Merchant_Electronics_17,2026-01-19,875.97,Approved,,Cleared,875.97,Settled,875.97
TXN022899,Mastercard,Merchant_Restaurant_07,2026-01-05,4773.96,Approved,,Cleared,4773.96,Settled,4773.96
TXN022900,RuPay,Merchant_Electronics_01,2026-04-26,3318.68,Declined,51,,,,
TXN022901,RuPay,Merchant_Grocery_03,2026-05-25,173.32,Approved,,Cleared,173.32,Settled,173.32
TXN022902,Amex,Merchant_Electronics_01,2026-03-08,3330.44,Declined,14,,,,
TXN022903,Visa,Merchant_Pharmacy_14,2026-02-13,4509.99,Approved,,Cleared,4509.99,Settled,4509.99
TXN022904,Amex,Merchant_Electronics_17,2026-03-29,2766.91,Approved,,Cleared,2766.91,Settled,2766.91
TXN022905,Amex,Merchant_Pharmacy_06,2026-02-03,3165.78,Approved,,Cleared,3165.78,Settled,3165.78
TXN022906,RuPay,Merchant_Electronics_09,2026-04-22,3381.55,Approved,,Cleared,3381.55,Settled,3381.55
TXN022907,Amex,Merchant_Grocery_03,2026-04-08,2259.58,Approved,,Cleared,2259.58,Settled,2259.58
TXN022908,RuPay,Merchant_Electronics_17,2026-04-13,2736.36,Approved,,Cleared,2736.36,Settled,2736.36
TXN022909,Visa,Merchant_Fashion_18,2026-02-17,1989.63,Approved,,Cleared,1989.63,Settled,1989.63
TXN022910,RuPay,Merchant_Grocery_03,2026-03-08,2858.08,Approved,,Not Cleared,,,
TXN022911,Mastercard,Merchant_Restaurant_15,2026-01-11,3393.84,Approved,,Cleared,3393.84,Settled,3393.84
TXN022912,RuPay,Merchant_Pharmacy_06,2026-01-10,3768.82,Approved,,Not Cleared,,,
TXN022913,RuPay,Merchant_Grocery_03,2026-02-20,1485.67,Approved,,Cleared,1485.67,Settled,1485.67
TXN022914,Visa,Merchant_Electronics_17,2026-05-08,2341.69,Approved,,Cleared,2341.69,Settled,2341.69
TXN022915,RuPay,Merchant_Electronics_17,2026-02-08,867.15,Approved,,Cleared,867.15,Settled,867.15
TXN022916,Mastercard,Merchant_Fashion_10,2026-05-20,4294.07,Approved,,Cleared,4294.07,Settled,4267.22
TXN022917,Amex,Merchant_Pharmacy_06,2026-01-03,4577.46,Approved,,Cleared,4577.46,Not Settled,
TXN022918,RuPay,Merchant_Pharmacy_14,2026-01-07,4002.74,Approved,,Cleared,4002.74,Settled,3984.81
TXN022919,Mastercard,Merchant_Electronics_01,2026-06-16,767.66,Approved,,Cleared,767.66,Settled,767.66
TXN022920,Mastercard,Merchant_Travel_20,2026-03-21,263.71,Approved,,Cleared,263.71,Settled,263.71
TXN022921,Visa,Merchant_Pharmacy_14,2026-01-09,2943.01,Approved,,Cleared,2943.01,Settled,2943.01
TXN022922,Amex,Merchant_Travel_20,2026-05-10,2184.26,Approved,,Cleared,2184.26,Settled,2184.26
TXN022923,RuPay,Merchant_Travel_20,2026-06-02,417.37,Approved,,Cleared,417.37,Settled,417.37
TXN022924,Visa,Merchant_Grocery_11,2026-05-29,918.7,Approved,,Cleared,918.7,Settled,918.7
TXN022925,Mastercard,Merchant_Electronics_01,2026-03-22,2303.59,Approved,,Cleared,2303.59,Settled,2303.59
TXN022926,Mastercard,Merchant_Electronics_09,2026-01-29,552.55,Approved,,Cleared,552.55,Settled,552.55
TXN022927,Visa,Merchant_Pharmacy_14,2026-04-03,1817.54,Approved,,Cleared,1817.54,Settled,1817.54
TXN022928,Amex,Merchant_Fashion_10,2026-02-03,1728.69,Approved,,Cleared,1728.69,Settled,1728.69
TXN022929,Visa,Merchant_Fashion_02,2026-03-21,4070.79,Approved,,Cleared,4070.79,Settled,4070.79
TXN022930,Visa,Merchant_Electronics_09,2026-03-17,3059.46,Declined,54,,,,
TXN022931,Mastercard,Merchant_Electronics_17,2026-05-24,1032.88,Approved,,Cleared,1032.88,Settled,1032.88
TXN022932,Amex,Merchant_Travel_12,2026-05-04,3486.71,Approved,,Cleared,3486.71,Settled,3486.71
TXN022933,Mastercard,Merchant_Restaurant_07,2026-01-14,3403.22,Approved,,Cleared,3403.22,Settled,3403.22
TXN022934,RuPay,Merchant_Pharmacy_14,2026-06-20,3004.5,Approved,,Cleared,3004.5,Settled,3004.5
TXN022935,Amex,Merchant_Fuel_05,2026-03-04,3490.37,Approved,,Cleared,3490.37,Settled,3490.37
TXN022936,Amex,Merchant_Electronics_09,2026-04-01,3645.71,Approved,,Cleared,3645.71,Settled,3645.71
TXN022937,Amex,Merchant_Travel_04,2026-05-11,4984.84,Approved,,Cleared,4984.84,Settled,4984.84
TXN022938,RuPay,Merchant_Travel_20,2026-04-17,2846.22,Declined,51,,,,
TXN022939,Amex,Merchant_Travel_12,2026-05-14,173.71,Approved,,Cleared,173.71,Settled,173.71
TXN022940,Amex,Merchant_Pharmacy_06,2026-05-09,1720.44,Approved,,Cleared,1720.44,Settled,1720.44
TXN022941,Mastercard,Merchant_Electronics_01,2026-05-02,3432.63,Approved,,Cleared,3432.63,Settled,3432.63
TXN022942,RuPay,Merchant_Travel_20,2026-06-14,1289.16,Approved,,Cleared,1289.16,Settled,1289.16
TXN022943,Visa,Merchant_Fashion_18,2026-02-10,1331.01,Approved,,Cleared,1331.01,Settled,1331.01
TXN022944,RuPay,Merchant_Hotel_16,2026-02-04,2594.99,Approved,,Cleared,2594.99,Settled,2594.99
TXN022945,RuPay,Merchant_Fashion_10,2026-03-04,2829.07,Approved,,Cleared,2829.07,Settled,2829.07
TXN022946,Visa,Merchant_Fashion_02,2026-05-28,865.86,Approved,,Cleared,865.86,Settled,865.86
TXN022947,Mastercard,Merchant_Fuel_05,2026-05-18,3660.43,Approved,,Cleared,3660.43,Settled,3660.43
TXN022948,Mastercard,Merchant_Hotel_16,2026-04-25,2553.52,Approved,,Cleared,2553.52,Settled,2553.52
TXN022949,Amex,Merchant_Electronics_09,2026-05-31,4674.2,Approved,,Cleared,4674.2,Settled,4674.2
TXN022950,Mastercard,Merchant_Fashion_18,2026-04-16,3386.36,Approved,,Cleared,3386.36,Settled,3386.36
TXN022951,Mastercard,Merchant_Grocery_11,2026-06-23,4993.1,Approved,,Cleared,4993.1,Settled,4993.1
TXN022952,Visa,Merchant_Pharmacy_14,2026-05-27,2508.3,Approved,,Cleared,2508.3,Settled,2508.3
TXN022953,Visa,Merchant_Electronics_09,2026-01-19,165.45,Approved,,Cleared,165.45,Settled,165.45
TXN022954,Visa,Merchant_Electronics_01,2026-04-10,2345.0,Approved,,Cleared,2345.0,Settled,2345.0
TXN022955,RuPay,Merchant_Fashion_18,2026-03-28,2214.94,Approved,,Cleared,2214.94,Settled,2214.94
TXN022956,Amex,Merchant_Electronics_01,2026-03-24,418.39,Approved,,Cleared,418.39,Settled,418.39
TXN022957,Amex,Merchant_Travel_04,2026-03-30,2289.84,Approved,,Cleared,2289.84,Settled,2289.84
TXN022958,Mastercard,Merchant_Fashion_10,2026-03-03,1806.47,Approved,,Cleared,1806.47,Settled,1806.47
TXN022959,Visa,Merchant_Electronics_01,2026-02-22,3651.73,Approved,,Not Cleared,,,
TXN022960,Mastercard,Merchant_Fashion_18,2026-02-18,4232.05,Approved,,Cleared,4232.05,Settled,4232.05
TXN022961,RuPay,Merchant_Grocery_11,2026-03-27,3076.19,Approved,,Cleared,3076.19,Settled,3076.19
TXN022962,Visa,Merchant_Fuel_13,2026-01-13,4691.92,Approved,,Cleared,4691.92,Settled,4691.92
TXN022963,Visa,Merchant_Hotel_08,2026-04-16,1781.83,Approved,,Cleared,1781.83,Settled,1781.83
TXN022964,Amex,Merchant_Restaurant_15,2026-03-02,1792.31,Approved,,Cleared,1792.31,Settled,1792.31
TXN022965,Amex,Merchant_Travel_04,2026-01-11,735.03,Approved,,Cleared,735.03,Settled,735.03
TXN022966,Mastercard,Merchant_Pharmacy_14,2026-02-22,1822.2,Declined,51,,,,
TXN022967,RuPay,Merchant_Fashion_10,2026-03-14,3099.56,Approved,,Cleared,3099.56,Settled,3099.56
TXN022968,Mastercard,Merchant_Fashion_18,2026-02-10,4440.64,Approved,,Cleared,4440.64,Settled,4440.64
TXN022969,Mastercard,Merchant_Grocery_19,2026-05-20,4444.23,Approved,,Cleared,4444.23,Settled,4444.23
TXN022970,Mastercard,Merchant_Travel_12,2026-04-18,1323.3,Approved,,Not Cleared,,,
TXN022971,Visa,Merchant_Restaurant_07,2026-04-06,218.5,Approved,,Not Cleared,,,
TXN022972,Amex,Merchant_Restaurant_15,2026-03-30,1291.58,Approved,,Cleared,1291.58,Settled,1291.58
TXN022973,Amex,Merchant_Electronics_17,2026-02-14,3488.92,Approved,,Cleared,3488.92,Settled,3488.92
TXN022974,RuPay,Merchant_Fashion_02,2026-02-05,4869.95,Approved,,Cleared,4869.95,Settled,4869.95
TXN022975,Mastercard,Merchant_Hotel_16,2026-01-20,2256.16,Approved,,Cleared,2256.16,Settled,2256.16
TXN022976,RuPay,Merchant_Grocery_03,2026-05-16,4993.09,Approved,,Cleared,4993.09,Settled,4993.09
TXN022977,Visa,Merchant_Grocery_03,2026-05-02,1604.72,Approved,,Cleared,1604.72,Settled,1604.72
TXN022978,Mastercard,Merchant_Grocery_03,2026-05-19,1876.15,Approved,,Cleared,1876.15,Settled,1876.15
TXN022979,Amex,Merchant_Grocery_19,2026-05-21,2353.25,Approved,,Cleared,2353.25,Settled,2353.25
TXN022980,Amex,Merchant_Pharmacy_06,2026-06-08,2643.44,Approved,,Cleared,2643.44,Settled,2643.44
TXN022981,Amex,Merchant_Pharmacy_14,2026-04-23,3347.41,Approved,,Cleared,3347.41,Settled,3347.41
TXN022982,Amex,Merchant_Restaurant_15,2026-06-17,3774.51,Approved,,Cleared,3774.51,Not Settled,
TXN022983,Amex,Merchant_Travel_04,2026-02-15,119.17,Declined,54,,,,
TXN022984,Visa,Merchant_Electronics_09,2026-04-08,2729.17,Approved,,Cleared,2729.17,Settled,2729.17
TXN022985,RuPay,Merchant_Hotel_08,2026-03-23,3002.48,Approved,,Cleared,3002.48,Not Settled,
TXN022986,Mastercard,Merchant_Travel_04,2026-02-12,1002.44,Approved,,Cleared,1002.44,Not Settled,
TXN022987,Mastercard,Merchant_Grocery_03,2026-02-23,3723.14,Approved,,Cleared,3723.14,Settled,3723.14
TXN022988,Visa,Merchant_Grocery_19,2026-04-26,3103.51,Approved,,Not Cleared,,,
TXN022989,RuPay,Merchant_Fashion_10,2026-01-16,955.51,Approved,,Not Cleared,,,
TXN022990,RuPay,Merchant_Pharmacy_06,2026-06-12,1203.44,Approved,,Cleared,1203.44,Settled,1203.44
TXN022991,RuPay,Merchant_Grocery_11,2026-03-22,2583.37,Approved,,Not Cleared,,,
TXN022992,Mastercard,Merchant_Electronics_09,2026-05-29,4097.57,Declined,14,,,,
TXN022993,Visa,Merchant_Fuel_13,2026-02-06,218.92,Approved,,Cleared,218.92,Settled,218.92
TXN022994,Visa,Merchant_Fashion_02,2026-04-11,4033.76,Approved,,Cleared,4033.76,Settled,4033.76
TXN022995,Mastercard,Merchant_Travel_20,2026-06-02,155.25,Approved,,Cleared,155.25,Settled,155.25
TXN022996,Amex,Merchant_Grocery_11,2026-06-26,3562.54,Approved,,Cleared,3562.54,Settled,3562.54
TXN022997,RuPay,Merchant_Fashion_02,2026-01-04,4018.97,Approved,,Cleared,4018.97,Settled,4018.97
TXN022998,Mastercard,Merchant_Fuel_13,2026-02-05,4498.13,Approved,,Not Cleared,,,
TXN022999,Visa,Merchant_Restaurant_15,2026-06-24,2421.0,Approved,,Not Cleared,,,
TXN023000,Amex,Merchant_Restaurant_07,2026-06-23,2293.99,Approved,,Cleared,2293.99,Settled,2293.99
TXN023001,Amex,Merchant_Travel_12,2026-04-25,2510.49,Approved,,Cleared,2510.49,Settled,2510.49
TXN023002,Visa,Merchant_Fuel_05,2026-04-29,4142.03,Approved,,Cleared,4142.03,Settled,4142.03
TXN023003,Mastercard,Merchant_Fuel_05,2026-05-22,4918.28,Approved,,Cleared,4918.28,Settled,4918.28
TXN023004,Mastercard,Merchant_Fashion_02,2026-03-05,1007.58,Approved,,Not Cleared,,,
TXN023005,RuPay,Merchant_Grocery_11,2026-03-30,1541.21,Approved,,Cleared,1541.21,Settled,1541.21
TXN023006,Visa,Merchant_Electronics_17,2026-04-16,2505.07,Approved,,Cleared,2505.07,Settled,2505.07
TXN023007,Visa,Merchant_Grocery_11,2026-03-31,2659.56,Approved,,Cleared,2659.56,Settled,2659.56
TXN023008,Amex,Merchant_Hotel_08,2026-04-25,2297.74,Approved,,Cleared,2297.74,Settled,2297.74
TXN023009,Mastercard,Merchant_Pharmacy_06,2026-01-20,4862.29,Approved,,Cleared,4862.29,Settled,4862.29
TXN023010,RuPay,Merchant_Fuel_13,2026-05-26,4272.22,Approved,,Cleared,4272.22,Settled,4272.22
TXN023011,Visa,Merchant_Fashion_10,2026-02-03,1716.65,Approved,,Cleared,1716.65,Settled,1716.65
TXN023012,Amex,Merchant_Grocery_19,2026-05-22,678.05,Approved,,Cleared,678.05,Settled,678.05
TXN023013,Visa,Merchant_Travel_12,2026-04-29,2728.95,Approved,,Cleared,2728.95,Settled,2728.95
TXN023014,Amex,Merchant_Grocery_11,2026-06-24,4232.75,Approved,,Cleared,4232.75,Settled,4232.75
TXN023015,Mastercard,Merchant_Fashion_02,2026-06-25,2281.19,Approved,,Cleared,2281.19,Settled,2281.19
TXN023016,Amex,Merchant_Electronics_01,2026-02-02,2447.87,Approved,,Cleared,2447.87,Settled,2447.87
TXN023017,Amex,Merchant_Travel_12,2026-01-29,4168.47,Approved,,Cleared,4168.47,Settled,4168.47
TXN023018,Visa,Merchant_Travel_12,2026-02-15,3491.65,Declined,54,,,,
TXN023019,Mastercard,Merchant_Grocery_11,2026-06-26,2263.77,Approved,,Cleared,2263.77,Not Settled,
TXN023020,Visa,Merchant_Travel_20,2026-01-11,4134.51,Approved,,Cleared,4134.51,Settled,4134.51
TXN023021,RuPay,Merchant_Pharmacy_06,2026-03-23,1571.47,Approved,,Cleared,1571.47,Settled,1571.47
TXN023022,Visa,Merchant_Travel_20,2026-02-21,2126.22,Approved,,Cleared,2126.22,Settled,2126.22
TXN023023,Amex,Merchant_Restaurant_15,2026-01-20,2574.97,Approved,,Cleared,2574.97,Settled,2574.97
TXN023024,Mastercard,Merchant_Fashion_02,2026-05-23,4443.57,Approved,,Cleared,4443.57,Settled,4443.57
TXN023025,Amex,Merchant_Grocery_19,2026-01-01,2810.92,Approved,,Not Cleared,,,
TXN023026,Amex,Merchant_Fashion_02,2026-03-20,2878.85,Approved,,Cleared,2878.85,Settled,2878.85
TXN023027,Amex,Merchant_Pharmacy_06,2026-05-22,3081.72,Approved,,Cleared,3081.72,Settled,3081.72
TXN023028,Amex,Merchant_Grocery_19,2026-04-19,2069.5,Approved,,Cleared,2069.5,Settled,2069.5
TXN023029,Visa,Merchant_Grocery_11,2026-02-21,2779.26,Approved,,Cleared,2779.26,Settled,2779.26
TXN023030,RuPay,Merchant_Fashion_02,2026-03-27,2955.3,Approved,,Cleared,2955.3,Settled,2955.3
TXN023031,Amex,Merchant_Pharmacy_06,2026-03-19,2586.39,Declined,51,,,,
TXN023032,Visa,Merchant_Electronics_17,2026-03-02,3672.98,Approved,,Cleared,3672.98,Settled,3672.98
TXN023033,Mastercard,Merchant_Restaurant_15,2026-04-21,1461.85,Approved,,Cleared,1461.85,Settled,1461.85
TXN023034,Mastercard,Merchant_Fashion_02,2026-02-09,124.85,Approved,,Cleared,124.85,Settled,124.85
TXN023035,Mastercard,Merchant_Travel_12,2026-04-14,3043.24,Approved,,Cleared,3043.24,Settled,3043.24
TXN023036,Mastercard,Merchant_Fashion_18,2026-05-13,4886.54,Approved,,Cleared,4886.54,Settled,4886.54
TXN023037,Visa,Merchant_Travel_04,2026-05-23,1496.1,Declined,05,,,,
TXN023038,Amex,Merchant_Travel_12,2026-02-03,3520.11,Approved,,Cleared,3520.11,Settled,3520.11
TXN023039,Visa,Merchant_Fuel_05,2026-03-06,3264.23,Approved,,Cleared,3264.23,Settled,3264.23
TXN023040,Mastercard,Merchant_Fashion_10,2026-02-20,2490.67,Approved,,Cleared,2490.67,Settled,2490.67
TXN023041,Visa,Merchant_Pharmacy_14,2026-05-18,4816.64,Declined,61,,,,
TXN023042,Amex,Merchant_Hotel_16,2026-04-13,2509.69,Declined,61,,,,
TXN023043,RuPay,Merchant_Travel_12,2026-05-30,3576.23,Approved,,Cleared,3576.23,Settled,3576.23
TXN023044,RuPay,Merchant_Travel_04,2026-05-29,2149.05,Approved,,Cleared,2149.05,Settled,2149.05
TXN023045,Amex,Merchant_Hotel_16,2026-06-15,929.6,Approved,,Cleared,929.6,Settled,929.6
TXN023046,Mastercard,Merchant_Grocery_19,2026-04-10,1748.92,Approved,,Cleared,1748.92,Settled,1748.92
TXN023047,RuPay,Merchant_Electronics_09,2026-06-07,3451.58,Approved,,Cleared,3451.58,Settled,3451.58
TXN023048,Visa,Merchant_Fashion_10,2026-05-05,2904.96,Approved,,Cleared,2904.96,Settled,2904.96
TXN023049,Amex,Merchant_Fuel_05,2026-01-13,3783.98,Approved,,Cleared,3783.98,Settled,3783.98
TXN023050,Mastercard,Merchant_Electronics_09,2026-02-24,96.52,Approved,,Cleared,96.52,Settled,96.52
TXN023051,RuPay,Merchant_Pharmacy_14,2026-02-19,4939.62,Approved,,Cleared,4939.62,Settled,4939.62
TXN023052,Visa,Merchant_Electronics_17,2026-06-15,1583.95,Approved,,Cleared,1583.95,Settled,1583.95
TXN023053,Visa,Merchant_Restaurant_15,2026-02-09,2794.82,Approved,,Cleared,2794.82,Settled,2794.82
TXN023054,Amex,Merchant_Pharmacy_14,2026-02-20,3185.26,Approved,,Cleared,3185.26,Settled,3185.26
TXN023055,Visa,Merchant_Pharmacy_06,2026-06-23,2630.24,Approved,,Cleared,2630.24,Settled,2630.24
TXN023056,Mastercard,Merchant_Electronics_09,2026-03-05,4057.94,Approved,,Cleared,4057.94,Settled,4057.94
TXN023057,Amex,Merchant_Hotel_08,2026-06-26,4479.64,Approved,,Cleared,4479.64,Settled,4479.64
TXN023058,RuPay,Merchant_Fuel_13,2026-06-27,3473.33,Approved,,Cleared,3473.33,Settled,3473.33
TXN023059,RuPay,Merchant_Electronics_01,2026-01-22,2151.14,Approved,,Cleared,2151.14,Settled,2115.89
TXN023060,Amex,Merchant_Travel_20,2026-02-03,137.43,Approved,,Cleared,137.43,Settled,137.43
TXN023061,Mastercard,Merchant_Pharmacy_06,2026-05-20,1678.47,Declined,14,,,,
TXN023062,RuPay,Merchant_Travel_12,2026-03-21,479.41,Approved,,Cleared,479.41,Settled,479.41
TXN023063,Visa,Merchant_Hotel_08,2026-03-07,3537.2,Approved,,Cleared,3537.2,Settled,3537.2
TXN023064,Amex,Merchant_Restaurant_15,2026-03-06,2590.62,Approved,,Cleared,2590.62,Settled,2590.62
TXN023065,Mastercard,Merchant_Grocery_19,2026-03-30,1707.83,Approved,,Cleared,1707.83,Settled,1707.83
TXN023066,Mastercard,Merchant_Fuel_13,2026-02-21,4331.82,Approved,,Cleared,4331.82,Settled,4331.82
TXN023067,Amex,Merchant_Hotel_16,2026-03-20,4932.99,Approved,,Not Cleared,,,
TXN023068,RuPay,Merchant_Restaurant_15,2026-01-09,3860.12,Approved,,Cleared,3860.12,Settled,3860.12
TXN023069,Visa,Merchant_Restaurant_07,2026-04-24,4313.74,Approved,,Cleared,4313.74,Settled,4313.74
TXN023070,RuPay,Merchant_Travel_20,2026-06-17,2992.88,Approved,,Cleared,2992.88,Settled,2992.88
TXN023071,Visa,Merchant_Grocery_19,2026-01-14,1435.95,Approved,,Not Cleared,,,
TXN023072,Visa,Merchant_Electronics_01,2026-05-01,4242.77,Approved,,Cleared,4242.77,Settled,4242.77
TXN023073,Mastercard,Merchant_Travel_12,2026-03-31,2906.9,Declined,14,,,,
TXN023074,Mastercard,Merchant_Fuel_05,2026-02-22,1462.43,Approved,,Cleared,1462.43,Settled,1462.43
TXN023075,Amex,Merchant_Pharmacy_06,2026-06-29,4066.14,Approved,,Cleared,4066.14,Settled,4066.14
TXN023076,Mastercard,Merchant_Travel_20,2026-03-24,585.12,Approved,,Cleared,585.12,Settled,585.12
TXN023077,Visa,Merchant_Fashion_18,2026-01-09,4600.4,Declined,05,,,,
TXN023078,RuPay,Merchant_Restaurant_07,2026-06-15,3471.05,Approved,,Cleared,3471.05,Settled,3471.05
TXN023079,RuPay,Merchant_Grocery_11,2026-06-23,1234.46,Approved,,Cleared,1234.46,Settled,1234.46
TXN023080,Mastercard,Merchant_Electronics_09,2026-05-31,3580.72,Approved,,Cleared,3580.72,Settled,3580.72
TXN023081,Visa,Merchant_Electronics_01,2026-04-18,4257.41,Approved,,Not Cleared,,,
TXN023082,Visa,Merchant_Grocery_19,2026-06-24,2021.72,Declined,54,,,,
TXN023083,RuPay,Merchant_Fuel_13,2026-06-20,2344.67,Approved,,Cleared,2344.67,Settled,2344.67
TXN023084,Mastercard,Merchant_Fuel_13,2026-03-21,2660.87,Declined,54,,,,
TXN023085,Mastercard,Merchant_Fashion_02,2026-02-09,3553.57,Approved,,Cleared,3553.57,Settled,3553.57
TXN023086,Visa,Merchant_Restaurant_15,2026-03-08,4485.67,Approved,,Cleared,4485.67,Settled,4485.67
TXN023087,RuPay,Merchant_Electronics_01,2026-02-14,2509.0,Approved,,Cleared,2509.0,Settled,2509.0
TXN023088,Amex,Merchant_Electronics_09,2026-02-19,2073.06,Approved,,Not Cleared,,,
TXN023089,Visa,Merchant_Hotel_16,2026-03-07,4010.14,Approved,,Cleared,4010.14,Settled,4010.14
TXN023090,Amex,Merchant_Electronics_09,2026-03-07,642.51,Approved,,Cleared,642.51,Settled,642.51
TXN023091,Mastercard,Merchant_Travel_04,2026-05-27,2468.07,Approved,,Cleared,2468.07,Settled,2468.07
TXN023092,Visa,Merchant_Fuel_05,2026-03-24,3233.45,Approved,,Cleared,3233.45,Settled,3233.45
TXN023093,RuPay,Merchant_Fuel_05,2026-05-14,385.33,Approved,,Cleared,385.33,Settled,385.33
TXN023094,Visa,Merchant_Hotel_08,2026-03-05,1726.44,Approved,,Cleared,1726.44,Settled,1726.44
TXN023095,Amex,Merchant_Restaurant_15,2026-02-28,4622.99,Approved,,Cleared,4622.99,Settled,4622.99
TXN023096,Visa,Merchant_Electronics_01,2026-05-04,2460.79,Approved,,Cleared,2460.79,Settled,2460.79
TXN023097,Visa,Merchant_Pharmacy_06,2026-06-08,1619.6,Approved,,Cleared,1619.6,Settled,1619.6
